hexID,LAT,LON,N,K,R
226452,62.7428791721415,169.000011459156,44,1,43
226453,63.6088844060428,169.000011459156,9,1,9
226454,64.4748884207134,169.000011459156,400,3,128
226455,65.3408910985325,169.000011459156,143,2,115
226456,66.2068923045519,169.000011459155,51,2,30
226457,67.0728918832092,169.000011459156,27,2,19
226458,67.9388896542629,169.000011459156,29,1,29
226459,68.804885407732,169.000011459156,127,2,107
226460,69.6708788975454,169.000011459156,122,1,104
226487,-46.8088253110444,169.250011459156,9286,7,805
226488,-45.942807781316,169.250011459156,14145,7,1120
226489,-45.0767899040744,169.250011459156,27989,7,2446
226490,-44.2107716932807,169.250011459156,32695,7,2800
226519,-19.0961406647222,169.250011459156,3245,3,707
226611,60.5778613988765,169.250011459156,90,2,83
226612,61.44386925704,169.250011459156,9,1,8
226613,62.3098761306668,169.250011459156,15,1,13
226614,63.1758819347439,169.250011459156,23,1,22
226615,64.0418865727611,169.250011459156,6,1,6
226616,64.9078899347229,169.250011459156,135,2,106
226617,65.7738918947126,169.250011459156,122,2,103
226618,66.6398923079335,169.250011459156,33,2,17
226619,67.5058910070466,169.250011459156,68,1,60
226620,68.3718877976443,169.250011459156,111,1,95
226621,69.2378824525934,169.250011459156,8,2,8
226650,-46.3758165905305,169.500011459156,90503,7,3223
226651,-45.5097988852413,169.500011459156,8304,6,1243
226652,-44.6437808395369,169.500011459156,22311,6,1242
226653,-43.7777624669084,169.500011459156,77630,6,1732
226681,-19.5291527408182,169.500011459156,7174,4,1184
226773,60.1448571244344,169.500011459156,1,1,1
226774,61.010865446113,169.500011459156,65,1,60
226775,61.8768728219864,169.500011459156,13,1,13
226776,62.7428791721416,169.500011459156,20,1,20
226777,63.6088844060428,169.500011459156,141,1,114
226778,64.4748884207134,169.500011459156,58,1,56
226779,65.3408910985324,169.500011459156,46,1,44
226780,66.2068923045519,169.500011459157,540,2,304
226781,67.0728918832091,169.500011459156,37,2,24
226782,67.9388896542629,169.500011459156,45,1,43
226783,68.804885407732,169.500011459156,178,2,135
226784,69.6708788975454,169.500011459156,4,1,4
226811,-46.8088253110444,169.750011459156,2,1,2
226812,-45.942807781316,169.750011459156,27390,7,1440
226813,-45.0767899040744,169.750011459156,9750,6,1101
226814,-44.2107716932807,169.750011459156,33627,8,2107
226815,-43.34475316197,169.750011459155,38912,7,1296
226842,-19.9621647884077,169.750011459156,1996,5,796
226877,10.3487126512501,169.750011459156,48,1,38
226935,60.5778613988765,169.750011459156,259,2,155
226936,61.44386925704,169.750011459156,72,1,64
226937,62.3098761306667,169.750011459155,22,1,20
226938,63.175881934744,169.750011459156,171,2,153
226939,64.041886572761,169.750011459156,40,1,38
226940,64.9078899347229,169.750011459156,101,2,52
226941,65.7738918947126,169.750011459156,66,1,55
226942,66.6398923079334,169.750011459155,320,2,260
226943,67.5058910070466,169.750011459156,29,1,28
226944,68.3718877976443,169.750011459156,27,1,25
226974,-46.3758165905306,170.000011459156,30232,6,1249
226975,-45.5097988852411,170.000011459156,22401,8,2485
226976,-44.6437808395367,170.000011459156,12869,8,1548
226977,-43.7777624669087,170.000011459156,57912,7,2363
227004,-20.3951768068431,170.000011459157,781,3,394
227097,60.1448571244345,170.000011459156,343,2,42
227098,61.010865446113,170.000011459156,160,2,118
227099,61.8768728219864,170.000011459156,22,2,22
227100,62.7428791721416,170.000011459156,11,1,11
227101,63.6088844060429,170.000011459156,26,1,21
227102,64.4748884207135,170.000011459156,253,2,207
227103,65.3408910985325,170.000011459156,11,2,7
227104,66.2068923045519,170.000011459156,302,2,231
227105,67.0728918832092,170.000011459156,4,1,4
227106,67.9388896542629,170.000011459156,223,3,109
227107,68.804885407732,170.000011459156,76,2,48
227108,69.6708788975454,170.000011459156,453,2,130
227136,-45.9428077813163,170.250011459155,129866,8,5686
227137,-45.0767899040746,170.250011459156,13137,7,1588
227138,-44.2107716932808,170.250011459156,25159,7,1761
227139,-43.3447531619703,170.250011459156,91067,7,3045
227258,59.7118526313624,170.250011459156,8,1,1
227259,60.5778613988765,170.250011459156,95,2,83
227260,61.4438692570399,170.250011459156,42,2,41
227261,62.3098761306667,170.250011459156,32,1,28
227262,63.175881934744,170.250011459156,5,2,5
227263,64.041886572761,170.250011459156,219,3,145
227264,64.9078899347229,170.250011459156,87,2,53
227265,65.7738918947125,170.250011459155,13,1,13
227266,66.6398923079334,170.250011459156,23,1,22
227267,67.5058910070466,170.250011459156,24,1,23
227268,68.3718877976443,170.250011459156,49,2,46
227270,70.1038747048782,170.250011459156,4,1,4
227299,-45.5097988852408,170.500011459156,72561,8,3760
227300,-44.6437808395368,170.500011459156,8915,7,1106
227301,-43.7777624669082,170.500011459156,33172,6,1720
227302,-42.9117437799695,170.500011459156,16849,6,1097
227421,60.1448571244344,170.500011459156,103,4,90
227422,61.010865446113,170.500011459156,330,2,184
227423,61.8768728219864,170.500011459156,86,1,75
227424,62.7428791721416,170.500011459156,8,1,8
227425,63.6088844060428,170.500011459156,21,1,21
227426,64.4748884207135,170.500011459156,856,3,278
227427,65.3408910985325,170.500011459155,36,2,30
227428,66.206892304552,170.500011459156,40,2,37
227429,67.0728918832092,170.500011459156,14,2,14
227430,67.9388896542629,170.500011459156,32,1,30
227431,68.804885407732,170.500011459156,1751,2,228
227432,69.6708788975454,170.500011459156,1266,3,431
227460,-45.9428077813162,170.750011459156,120815,7,4573
227461,-45.0767899040745,170.750011459157,33949,7,2517
227462,-44.2107716932806,170.750011459156,50612,7,2630
227463,-43.3447531619702,170.750011459156,41230,6,1388
227583,60.5778613988764,170.750011459156,105,2,102
227584,61.44386925704,170.750011459156,103,2,99
227585,62.3098761306667,170.750011459156,59,1,57
227586,63.175881934744,170.750011459156,5,1,5
227587,64.041886572761,170.750011459156,82,3,65
227588,64.9078899347229,170.750011459156,123,2,35
227589,65.7738918947126,170.750011459156,77,1,75
227590,66.6398923079334,170.750011459156,24,3,21
227591,67.5058910070466,170.750011459156,26,1,26
227592,68.3718877976443,170.750011459156,178,2,71
227593,69.2378824525934,170.750011459157,10,2,6
227594,70.1038747048782,170.750011459156,307,3,228
227623,-45.5097988852408,171.000011459156,16041,6,1249
227624,-44.643780839537,171.000011459156,31588,8,2714
227625,-43.7777624669087,171.000011459156,20033,7,2439
227626,-42.9117437799699,171.000011459156,114077,7,2564
227746,61.0108654461131,171.000011459156,148,2,135
227747,61.8768728219865,171.000011459156,296,2,211
227748,62.7428791721415,171.000011459156,7,2,7
227749,63.6088844060428,171.000011459156,4,1,4
227750,64.4748884207135,171.000011459156,41,3,35
227751,65.3408910985323,171.000011459156,1056,2,63
227752,66.206892304552,171.000011459156,9,2,9
227753,67.0728918832092,171.000011459156,27,1,27
227754,67.9388896542628,171.000011459156,30,1,29
227755,68.804885407732,171.000011459156,174,2,83
227756,69.6708788975454,171.000011459156,189,2,166
227785,-45.0767899040747,171.250011459156,4531,8,487
227786,-44.2107716932806,171.250011459156,60674,8,3067
227787,-43.3447531619701,171.250011459156,39904,7,2471
227788,-42.4787343223561,171.250011459156,60228,7,2876
227907,60.5778613988764,171.250011459156,15,2,14
227908,61.44386925704,171.250011459156,106,2,98
227909,62.3098761306667,171.250011459156,29,1,29
227910,63.175881934744,171.250011459156,3,1,3
227911,64.0418865727611,171.250011459157,152,1,118
227912,64.907889934723,171.250011459156,42,2,31
227913,65.7738918947126,171.250011459156,18,2,17
227914,66.6398923079334,171.250011459156,108,2,34
227915,67.5058910070467,171.250011459156,58,1,46
227916,68.3718877976443,171.250011459156,23,2,21
227917,69.2378824525933,171.250011459156,87,1,75
227918,70.1038747048781,171.250011459156,48,2,45
227949,-43.7777624669084,171.500011459156,25253,7,2738
227950,-42.9117437799697,171.500011459156,144736,7,5183
227951,-42.0457247905469,171.500011459156,44817,6,3092
228008,7.31762466166388,171.500011459156,63,2,27
228070,61.010865446113,171.500011459156,63,2,62
228071,61.8768728219864,171.500011459156,133,2,108
228072,62.7428791721415,171.500011459156,5,2,5
228074,64.4748884207134,171.500011459156,62,1,54
228075,65.3408910985324,171.500011459156,32,3,28
228076,66.2068923045519,171.500011459155,7,1,6
228077,67.0728918832091,171.500011459156,62,2,62
228078,67.9388896542628,171.500011459156,19,1,19
228079,68.804885407732,171.500011459156,35,2,35
228080,69.6708788975454,171.500011459156,94,1,81
228110,-44.2107716932807,171.750011459156,9040,6,413
228111,-43.3447531619703,171.750011459156,91063,8,5114
228112,-42.4787343223564,171.750011459156,53995,6,1804
228113,-41.6127151859064,171.750011459155,20222,7,2440
228232,61.44386925704,171.750011459156,169,1,130
228233,62.3098761306668,171.750011459156,269,2,184
228234,63.175881934744,171.750011459156,175,2,171
228235,64.041886572761,171.750011459155,26,2,26
228236,64.9078899347229,171.750011459156,180,2,57
228237,65.7738918947126,171.750011459156,16,2,13
228238,66.6398923079335,171.750011459156,23,2,21
228239,67.5058910070466,171.750011459156,81,3,78
228240,68.3718877976444,171.750011459156,53,1,47
228241,69.2378824525933,171.750011459156,37,1,34
228242,70.1038747048782,171.750011459156,10,1,10
228273,-43.7777624669082,172.000011459156,31015,8,2127
228274,-42.9117437799697,172.000011459156,70818,7,2264
228275,-42.0457247905469,172.000011459156,32194,7,2634
228276,-41.1797055097624,172.000011459156,19888,6,2081
228394,61.0108654461131,172.000011459156,94,3,71
228395,61.8768728219863,172.000011459156,51,1,49
228396,62.7428791721415,172.000011459156,6,2,6
228397,63.6088844060428,172.000011459157,82,1,78
228398,64.4748884207135,172.000011459156,40,2,39
228399,65.3408910985324,172.000011459156,26,2,24
228400,66.2068923045519,172.000011459156,10,2,10
228401,67.0728918832091,172.000011459156,16,2,15
228402,67.9388896542628,172.000011459157,101,1,74
228403,68.804885407732,172.000011459156,17,1,17
228404,69.6708788975454,172.000011459156,52,1,46
228435,-43.3447531619704,172.250011459155,75966,8,4198
228436,-42.4787343223561,172.250011459156,57001,6,3627
228437,-41.6127151859063,172.250011459155,59310,7,3615
228438,-40.7466957634107,172.250011459155,14384,5,1390
228556,61.44386925704,172.250011459155,165,1,127
228557,62.3098761306668,172.250011459156,11,1,11
228558,63.1758819347439,172.250011459155,6,2,6
228559,64.041886572761,172.250011459155,13,2,12
228560,64.9078899347229,172.250011459155,447,2,390
228561,65.7738918947126,172.250011459155,12,1,11
228562,66.6398923079335,172.250011459156,8,1,8
228563,67.5058910070466,172.250011459156,172,2,95
228564,68.3718877976443,172.250011459155,18,2,18
228565,69.2378824525933,172.250011459156,32,1,32
228566,70.1038747048782,172.250011459156,6,1,6
228597,-43.7777624669085,172.500011459155,251531,8,7610
228598,-42.9117437799694,172.500011459156,34479,7,2169
228599,-42.045724790547,172.500011459155,17071,7,1932
228600,-41.1797055097626,172.500011459155,128616,7,3958
228601,-40.3136859481072,172.500011459156,771,4,274
228709,53.2167635854411,172.500011459155,3,1,3
228718,61.0108654461131,172.500011459155,294,3,80
228719,61.8768728219864,172.500011459155,52,2,49
228720,62.7428791721416,172.500011459155,55,1,49
228721,63.6088844060428,172.500011459155,2,1,2
228722,64.4748884207135,172.500011459155,39,3,29
228723,65.3408910985324,172.500011459155,45,2,43
228724,66.206892304552,172.500011459155,16,1,14
228725,67.0728918832091,172.500011459155,9,1,9
228726,67.9388896542628,172.500011459155,17,1,17
228727,68.804885407732,172.500011459155,18,1,17
228728,69.6708788975454,172.500011459156,37,1,34
228759,-43.3447531619704,172.750011459156,329048,8,7953
228760,-42.4787343223564,172.750011459156,34599,7,2115
228761,-41.6127151859065,172.750011459156,66923,7,4395
228762,-40.7466957634108,172.750011459156,47557,7,3946
228769,-34.6845525909239,172.750011459156,7198,7,1835
228870,52.7837564469961,172.750011459156,1228,4,389
228880,61.44386925704,172.750011459156,221,2,118
228881,62.3098761306667,172.750011459156,9,1,9
228882,63.1758819347439,172.750011459156,36,1,35
228883,64.0418865727611,172.750011459156,6,1,6
228884,64.907889934723,172.750011459156,74,2,68
228885,65.7738918947126,172.750011459156,50,1,49
228886,66.6398923079335,172.750011459155,14,1,13
228887,67.5058910070466,172.750011459156,28,1,28
228888,68.3718877976443,172.750011459156,11,2,10
228889,69.2378824525934,172.750011459156,36,1,34
228890,70.1038747048782,172.750011459156,18,1,18
228921,-43.7777624669083,173.000011459156,60314,8,4588
228922,-42.9117437799693,173.000011459156,20554,8,2240
228923,-42.045724790547,173.000011459155,67039,7,1977
228924,-41.1797055097627,173.000011459156,86342,7,4700
228925,-40.3136859481072,173.000011459155,1108,3,193
228931,-35.1175632016623,173.000011459156,8713,7,1601
228932,-34.2515419259276,173.000011459156,5262,6,1461
229033,53.2167635854409,173.000011459156,9,3,9
229043,61.8768728219864,173.000011459156,103,1,91
229044,62.7428791721416,173.000011459156,19,1,17
229045,63.6088844060427,173.000011459156,6,1,6
229046,64.4748884207135,173.000011459156,58,4,36
229047,65.3408910985324,173.000011459156,164,2,136
229048,66.2068923045518,173.000011459156,38,1,37
229049,67.0728918832092,173.000011459156,19,1,17
229050,67.9388896542628,173.000011459156,8,1,8
229051,68.804885407732,173.000011459156,14,1,12
229052,69.6708788975454,173.000011459156,17,1,16
229084,-42.4787343223564,173.250011459156,19135,6,1607
229085,-41.6127151859063,173.250011459156,49772,6,2584
229086,-40.7466957634107,173.250011459156,7234,6,946
229092,-35.5505737572381,173.250011459156,11721,5,1941
229093,-34.6845525909237,173.250011459156,4465,7,1302
229194,52.783756446996,173.250011459156,37563,5,1126
229204,61.4438692570401,173.250011459156,25,2,21
229205,62.3098761306667,173.250011459156,20,2,18
229206,63.175881934744,173.250011459156,364,1,302
229207,64.041886572761,173.250011459156,12,2,8
229208,64.9078899347229,173.250011459156,68,1,64
229209,65.7738918947126,173.250011459156,197,3,146
229210,66.6398923079335,173.250011459156,18,2,16
229211,67.5058910070467,173.250011459156,30,1,30
229212,68.3718877976443,173.250011459156,11,1,11
229213,69.2378824525933,173.250011459156,18,1,18
229246,-42.9117437799696,173.500011459156,12780,6,737
229247,-42.0457247905471,173.500011459157,16754,6,1025
229248,-41.1797055097628,173.500011459157,111596,7,4905
229254,-35.9835842567179,173.500011459156,3194,7,572
229255,-35.1175632016622,173.500011459156,32358,7,4264
229356,52.3507491821944,173.500011459156,2048,5,473
229367,61.8768728219864,173.500011459156,58,2,46
229368,62.7428791721415,173.500011459157,4,1,4
229369,63.6088844060429,173.500011459156,8,1,7
229370,64.4748884207134,173.500011459157,6,2,6
229371,65.3408910985325,173.500011459156,136,3,113
229372,66.2068923045519,173.500011459156,8,2,8
229373,67.0728918832092,173.500011459156,42,2,38
229374,67.9388896542628,173.500011459157,4,1,4
229375,68.8048854077321,173.500011459157,48,3,27
229376,69.6708788975454,173.500011459156,24,2,22
229408,-42.4787343223564,173.750011459156,52520,7,2815
229409,-41.6127151859062,173.750011459157,127874,7,2385
229410,-40.7466957634106,173.750011459157,5052,5,984
229412,-39.0146561005282,173.750011459156,26486,7,1498
229416,-35.5505737572378,173.750011459156,43246,7,3714
229518,52.7837564469962,173.750011459157,4,1,3
229529,62.3098761306668,173.750011459156,13,1,13
229530,63.175881934744,173.750011459156,215,1,178
229531,64.0418865727611,173.750011459157,4,1,4
229532,64.9078899347229,173.750011459156,17,1,17
